title,author,year,cover_id,work_key,cover_url,description,subjects,content
Educational Psychology,Paul D. Eggen,1992.0,86213.0,/works/OL1868205W,https://covers.openlibrary.org/b/id/86213-M.jpg,,"Educational psychology, Study and teaching (Higher), Case studies, Psychology of Learning, Pa#x1A;dagogische Psychologie, Padagogische Psychologie, Educational psychology, study and teaching, Learning, psychology of, Biochemistry, Organic Chemistry, Chemistry, Psychopédagogie, Étude et enseignement (Supérieur), Apprentissage, Psychologie de l', Cas, Études de, Évaluation de l'apprentissage, Motivation scolaire, Préparation d'examen, Psychologie de l'apprentissage, Praxis series. Professional assessments for beginning teachers","Educational Psychology Paul D. Eggen  Educational psychology, Study and teaching (Higher), Case studies, Psychology of Learning, Pa#x1A;dagogische Psychologie, Padagogische Psychologie, Educational psychology, study and teaching, Learning, psychology of, Biochemistry, Organic Chemistry, Chemistry, Psychopédagogie, Étude et enseignement (Supérieur), Apprentissage, Psychologie de l', Cas, Études de, Évaluation de l'apprentissage, Motivation scolaire, Préparation d'examen, Psychologie de l'apprentissage, Praxis series. Professional assessments for beginning teachers"
Culture and psychology,"David Ricky Matsumoto, David Matsumoto, Linda Juang",1996.0,1274314.0,/works/OL94643W,https://covers.openlibrary.org/b/id/1274314-M.jpg,"xxvi, 483 pages : 26 cm","Ethnopsychology, Culture, Cross-cultural studies, Personality and culture, Intercultural communication, Ethnopsychologie, Cross-culturele psychologie, Personnalite et culture, Communication interculturelle, Etudes transculturelles, General, Psychology & Psychiatry / General, Communication, Personality, Psychology, Psychology &amp; psychiatry","Culture and psychology David Ricky Matsumoto, David Matsumoto, Linda Juang xxvi, 483 pages : 26 cm Ethnopsychology, Culture, Cross-cultural studies, Personality and culture, Intercultural communication, Ethnopsychologie, Cross-culturele psychologie, Personnalite et culture, Communication interculturelle, Etudes transculturelles, General, Psychology & Psychiatry / General, Communication, Personality, Psychology, Psychology &amp; psychiatry"
Từ điển tâm lý học,"Vũ, Dũng (Professor of psychology)",2008.0,0.0,/works/OL18577026W,,Dictionary of Vietnamese psychological terms.,"Dictionaries, Psychology, Vietnamese","Từ điển tâm lý học Vũ, Dũng (Professor of psychology) Dictionary of Vietnamese psychological terms. Dictionaries, Psychology, Vietnamese"
Personality psychology,"Randy J. Larsen, Randall J. Larsen, David M. Buss",1989.0,5430460.0,/works/OL281755W,https://covers.openlibrary.org/b/id/5430460-M.jpg,,"Personality, Textbooks, Personality assessment, Psychology, industrial, Psychology - theory, History & research","Personality psychology Randy J. Larsen, Randall J. Larsen, David M. Buss  Personality, Textbooks, Personality assessment, Psychology, industrial, Psychology - theory, History & research"
Psychology,Robert E. Silverman,1971.0,8577319.0,/works/OL5362674W,https://covers.openlibrary.org/b/id/8577319-M.jpg,,"Psychology, Textbooks, Psychology textbooks, Humanities textbooks","Psychology Robert E. Silverman  Psychology, Textbooks, Psychology textbooks, Humanities textbooks"
Trading for a Living,Alexander Elder,1993.0,305839.0,/works/OL1940236W,https://covers.openlibrary.org/b/id/305839-M.jpg,"Describes the mindset of a successful trader, tells how to use computer analysis to find good trades, and explains how to manage a trading account so as to limit risk.","Options (Finance), Stocks, Futures, Options (Futures)","Trading for a Living Alexander Elder Describes the mindset of a successful trader, tells how to use computer analysis to find good trades, and explains how to manage a trading account so as to limit risk. Options (Finance), Stocks, Futures, Options (Futures)"
The Psychologic Study of Man,John Money,1957.0,0.0,/works/OL450843W,,,Psychology,The Psychologic Study of Man John Money  Psychology
Handbook of psychological assessment,Gary Groth-Marnat,2003.0,304629.0,/works/OL16503971W,https://covers.openlibrary.org/b/id/304629-M.jpg,,"Personality assessment, Psychological tests, Tests psychologiques, Personnalité, Évaluation, PSYCHOLOGY, Assessment, Testing & Measurement, Psychodiagnostiek, Psychologische tests, Test psychologique, Test de personnalité, Méthode d'évaluation, Échelle d'intelligence de Wechsler pour adultes, Évaluation psychologique, Reference, Bf176 .g76 2016, Wm 145 g768h 2016, 150.28/7","Handbook of psychological assessment Gary Groth-Marnat  Personality assessment, Psychological tests, Tests psychologiques, Personnalité, Évaluation, PSYCHOLOGY, Assessment, Testing & Measurement, Psychodiagnostiek, Psychologische tests, Test psychologique, Test de personnalité, Méthode d'évaluation, Échelle d'intelligence de Wechsler pour adultes, Évaluation psychologique, Reference, Bf176 .g76 2016, Wm 145 g768h 2016, 150.28/7"
Empathy,Mark H. Davis,1994.0,1539879.0,/works/OL3965718W,https://covers.openlibrary.org/b/id/1539879-M.jpg,,"Altruism, Empathy, Helping behavior, Social aspects, Social aspects of Helping behavior, Sympathy, Sociology, Finance, Family, Miscellanea, Public Finance, Community, Social classes, Race, Marriage, Social history, Societies, Physiological & neuro-psychology, Social, group or collective psychology, Mental Health, Psychology, Emotions, Medical-Mental Health, Psychology & Psychiatry / Emotions, Nurturing behavior, Empathie, Sympathie, Altruisme, Comportement d'aide, Aspect social","Empathy Mark H. Davis  Altruism, Empathy, Helping behavior, Social aspects, Social aspects of Helping behavior, Sympathy, Sociology, Finance, Family, Miscellanea, Public Finance, Community, Social classes, Race, Marriage, Social history, Societies, Physiological & neuro-psychology, Social, group or collective psychology, Mental Health, Psychology, Emotions, Medical-Mental Health, Psychology & Psychiatry / Emotions, Nurturing behavior, Empathie, Sympathie, Altruisme, Comportement d'aide, Aspect social"
Man for Himself,Erich Fromm,1947.0,5316221.0,/works/OL1184951W,https://covers.openlibrary.org/b/id/5316221-M.jpg,,"Ethics, Humanistic ethics, Professional ethics, Psychologists, Psychology, Psychologische aspecten, Ethiek, Humanism, Morale, Psychologie, Ethik, Psychoanalyse, Sociology, Morale humaniste, PHILOSOPHY, General, Interpersonal Relations, Charakter","Man for Himself Erich Fromm  Ethics, Humanistic ethics, Professional ethics, Psychologists, Psychology, Psychologische aspecten, Ethiek, Humanism, Morale, Psychologie, Ethik, Psychoanalyse, Sociology, Morale humaniste, PHILOSOPHY, General, Interpersonal Relations, Charakter"
Dark Psychology,"Browning, John",2020.0,12117276.0,/works/OL26158600W,https://covers.openlibrary.org/b/id/12117276-M.jpg,,,"Dark Psychology Browning, John  "
Statistical methods for psychology,David C. Howell,1982.0,363898.0,/works/OL1912386W,https://covers.openlibrary.org/b/id/363898-M.jpg,CD-ROM contains: Data sets from text.,"Statistical methods, Methods, Psychométrie, Textbooks, Psychometrics, Statistics textbooks, Psychology textbooks, Psychologie, Humanities textbooks, open_syllabus_project, Mathematics textbooks, Statistik, Psychology, Statistischer Test, Psychometrie, Statistische methoden, Mathematics, Probability & statistics, Psychology, methodology","Statistical methods for psychology David C. Howell CD-ROM contains: Data sets from text. Statistical methods, Methods, Psychométrie, Textbooks, Psychometrics, Statistics textbooks, Psychology textbooks, Psychologie, Humanities textbooks, open_syllabus_project, Mathematics textbooks, Statistik, Psychology, Statistischer Test, Psychometrie, Statistische methoden, Mathematics, Probability & statistics, Psychology, methodology"
Developmental psychology,Elizabeth B. Hurlock,1959.0,13735612.0,/works/OL9176808W,https://covers.openlibrary.org/b/id/13735612-M.jpg,,"Developmental psychology, Psychologie développementale","Developmental psychology Elizabeth B. Hurlock  Developmental psychology, Psychologie développementale"
Developmental psychology,David R. Shaffer,1985.0,363685.0,/works/OL25638W,https://covers.openlibrary.org/b/id/363685-M.jpg,,"Adolescent psychology, Child development, Child psychology, Developmental psychology, Entwicklungspsychologie, Textbooks, Enfants, Ontwikkelingspsychologie, Psychologie du développement, Psychologie, Développement, 77.53 developmental psychology, Adolescents, Problems, exercises, Examinations, questions","Developmental psychology David R. Shaffer  Adolescent psychology, Child development, Child psychology, Developmental psychology, Entwicklungspsychologie, Textbooks, Enfants, Ontwikkelingspsychologie, Psychologie du développement, Psychologie, Développement, 77.53 developmental psychology, Adolescents, Problems, exercises, Examinations, questions"
Psychology,"Scott O. Lilienfeld, Steven J. Lynn, Laura Namy, Steven J Lynn, Nancy J. Woolf, Kenneth M. Cramer, Rodney Schmaltz, Steven Jay Lynn",2007.0,8844590.0,/works/OL20194839W,https://covers.openlibrary.org/b/id/8844590-M.jpg,,"Psychology, Psychologie","Psychology Scott O. Lilienfeld, Steven J. Lynn, Laura Namy, Steven J Lynn, Nancy J. Woolf, Kenneth M. Cramer, Rodney Schmaltz, Steven Jay Lynn  Psychology, Psychologie"
Child psychology,Arthur Thomas Jersild,1933.0,14624183.0,/works/OL6917480W,https://covers.openlibrary.org/b/id/14624183-M.jpg,,"Nourrissons, Textbooks, Infant psychology, Psychology textbooks, Psychologie, Humanities textbooks, Child Psychology, Infants, Enfants, Infant, Child Development","Child psychology Arthur Thomas Jersild  Nourrissons, Textbooks, Infant psychology, Psychology textbooks, Psychologie, Humanities textbooks, Child Psychology, Infants, Enfants, Infant, Child Development"
Psychological testing and assessment,"Cohen, Ronald Jay., Ronald Jay Cohen, Ronald Jay Cohen, Mark Swerdlik, Mark E. Swerdlik, Suzanne M. Phillips",1992.0,527296.0,/works/OL1886471W,https://covers.openlibrary.org/b/id/527296-M.jpg,"Psychological Testing and Assessment presents students with a solid grounding in psycho-metrics and the world of testing and assessment. The book distinguishes itself through its logical organization, readable text, and many pedagogical aids, such as the “Meet an Assessment Professional” feature in every chapter which highlights the works of people such as Dr. Stephen Finn, architect of therapeutic assessment. Now in its eighth edition, this text has consistently won enthusiastic reviews not only for its balance of breadth and depth of coverage, but for content that brings a human face to the assessment enterprise","Textbooks, Psychometrics, Psychologische tests, Psychology textbooks, Beoordeling, Humanities textbooks, Psychological tests, Psychometrie, Testen, Psychological testing & measurement, Psychological Testing, Psychology, Assessment, Testing & Measurement, Psychology, study and teaching, Tests psychologiques","Psychological testing and assessment Cohen, Ronald Jay., Ronald Jay Cohen, Ronald Jay Cohen, Mark Swerdlik, Mark E. Swerdlik, Suzanne M. Phillips Psychological Testing and Assessment presents students with a solid grounding in psycho-metrics and the world of testing and assessment. The book distinguishes itself through its logical organization, readable text, and many pedagogical aids, such as the “Meet an Assessment Professional” feature in every chapter which highlights the works of people such as Dr. Stephen Finn, architect of therapeutic assessment. Now in its eighth edition, this text has consistently won enthusiastic reviews not only for its balance of breadth and depth of coverage, but for content that brings a human face to the assessment enterprise Textbooks, Psychometrics, Psychologische tests, Psychology textbooks, Beoordeling, Humanities textbooks, Psychological tests, Psychometrie, Testen, Psychological testing & measurement, Psychological Testing, Psychology, Assessment, Testing & Measurement, Psychology, study and teaching, Tests psychologiques"
